country,party,name1,name2,name3,name4,name5,name6,election,vote_share,change,year,prime_minister_last,cabinet_party_last,election_id,enep1
Sweden,L (FP),L,FP,NA,NA,NA,NA,1985,14.2,0,1985,0,0,48,3.523980702764826
Sweden,L (FP),L,FP,NA,NA,NA,NA,1988,12.2,0,1988,0,0,428,3.921138132849458
Sweden,L (FP),L,FP,NA,NA,NA,NA,1991,9.1,1,1991,0,0,472,4.579436393968731
Sweden,L (FP),L,FP,NA,NA,NA,NA,1994,7.2,0,1994,0,1,412,3.6399110155438006
Sweden,L (FP),L,FP,NA,NA,NA,NA,1998,4.7,0,1998,0,0,33,4.525266037446017
Sweden,L (FP),L,FP,NA,NA,NA,NA,2002,13.4,0,2002,0,0,156,4.497566469215115
Sweden,L (FP),L,FP,NA,NA,NA,NA,2006,7.5,0,2006,0,0,629,4.650669903892055
Sweden,L (FP),L,FP,NA,NA,NA,NA,2010,7.1,0,2010,0,1,512,4.780538255916539
Sweden,L (FP),L,FP,NA,NA,NA,NA,2014,5.4,1,2014,0,1,828,5.416247449761384
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1948,12.3,0,1948,0,0,431,3.3447109250058844
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1952,14.4,1,1952,0,0,234,3.266996960068046
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1956,17.1,0,1956,0,0,450,3.3768097589898294
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1958,19.5,0,1958,0,0,251,3.3125964793724614
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1960,16.5,0,1960,0,0,295,3.258862884982199
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1964,13.7,0,1964,0,0,41,3.4242889716918725
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1968,12.9,0,1968,0,0,655,3.184182123847596
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1970,11.5,1,1970,0,0,258,3.485298147731389
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1973,14.3,0,1973,0,0,215,3.502289628552653
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1976,15.6,0,1976,0,0,262,3.5769025106603607
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1979,20.3,0,1979,0,0,473,3.633800204660754
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1982,23.6,0,1982,0,0,175,3.3906810523520705
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1985,21.3,0,1985,0,0,48,3.523980702764826
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1988,18.3,0,1988,0,0,428,3.921138132849458
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1991,21.9,0,1991,0,0,472,4.579436393968731
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1994,22.2,0,1994,1,1,412,3.6399110155438006
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,1998,22.7,0,1998,0,0,33,4.525266037446017
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,2002,15.3,0,2002,0,0,156,4.497566469215115
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,2006,26.2,0,2006,0,0,629,4.650669903892055
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,2010,30.1,0,2010,1,1,512,4.780538255916539
Sweden,"M (HR, HP)",M,HR,HP,NA,NA,NA,2014,23.3,0,2014,1,1,828,5.416247449761384
Sweden,MP,MP,NA,NA,NA,NA,NA,1982,1.7,0,1982,0,0,175,3.3906810523520705
Sweden,MP,MP,NA,NA,NA,NA,NA,1985,1.5,0,1985,0,0,48,3.523980702764826
Sweden,MP,MP,NA,NA,NA,NA,NA,1988,5.5,0,1988,0,0,428,3.921138132849458
Sweden,MP,MP,NA,NA,NA,NA,NA,1991,3.4,0,1991,0,0,472,4.579436393968731
Sweden,MP,MP,NA,NA,NA,NA,NA,1994,5,1,1994,0,0,412,3.6399110155438006
Sweden,MP,MP,NA,NA,NA,NA,NA,1998,4.5,0,1998,0,0,33,4.525266037446017
Sweden,MP,MP,NA,NA,NA,NA,NA,2002,4.6,0,2002,0,0,156,4.497566469215115
Sweden,MP,MP,NA,NA,NA,NA,NA,2006,5.2,0,2006,0,0,629,4.650669903892055
Sweden,MP,MP,NA,NA,NA,NA,NA,2010,7.3,0,2010,0,0,512,4.780538255916539
Sweden,MP,MP,NA,NA,NA,NA,NA,2014,6.9,0,2014,0,0,828,5.416247449761384
Sweden,ND,ND,NA,NA,NA,NA,NA,1991,6.7,0,1991,0,0,472,4.579436393968731
Sweden,ND,ND,NA,NA,NA,NA,NA,1994,1.2,0,1994,0,0,412,3.6399110155438006
Sweden,S,S,NA,NA,NA,NA,NA,1948,46.1,0,1948,1,1,431,3.3447109250058844
Sweden,S,S,NA,NA,NA,NA,NA,1952,46.1,0,1952,1,1,234,3.266996960068046
Sweden,S,S,NA,NA,NA,NA,NA,1956,44.6,0,1956,1,1,450,3.3768097589898294
Sweden,S,S,NA,NA,NA,NA,NA,1958,46.2,0,1958,1,1,251,3.3125964793724614
Sweden,S,S,NA,NA,NA,NA,NA,1960,47.8,0,1960,1,1,295,3.258862884982199
Sweden,S,S,NA,NA,NA,NA,NA,1964,47.3,0,1964,1,1,41,3.4242889716918725
Sweden,S,S,NA,NA,NA,NA,NA,1968,50.1,0,1968,1,1,655,3.184182123847596
Sweden,S,S,NA,NA,NA,NA,NA,1970,45.3,0,1970,1,1,258,3.485298147731389
Sweden,S,S,NA,NA,NA,NA,NA,1973,43.6,0,1973,1,1,215,3.502289628552653
Sweden,S,S,NA,NA,NA,NA,NA,1976,42.7,0,1976,1,1,262,3.5769025106603607
Sweden,S,S,NA,NA,NA,NA,NA,1979,43.2,0,1979,0,0,473,3.633800204660754
Sweden,S,S,NA,NA,NA,NA,NA,1982,45.6,0,1982,0,0,175,3.3906810523520705
Sweden,S,S,NA,NA,NA,NA,NA,1985,44.7,0,1985,1,1,48,3.523980702764826
Sweden,S,S,NA,NA,NA,NA,NA,1988,43.2,0,1988,1,1,428,3.921138132849458
Sweden,S,S,NA,NA,NA,NA,NA,1991,37.7,0,1991,1,1,472,4.579436393968731
Sweden,S,S,NA,NA,NA,NA,NA,1994,45.4,0,1994,0,0,412,3.6399110155438006
Sweden,S,S,NA,NA,NA,NA,NA,1998,36.6,0,1998,1,1,33,4.525266037446017
Sweden,S,S,NA,NA,NA,NA,NA,2002,39.9,0,2002,1,1,156,4.497566469215115
Sweden,S,S,NA,NA,NA,NA,NA,2006,35,0,2006,1,1,629,4.650669903892055
Sweden,S,S,NA,NA,NA,NA,NA,2010,30.7,0,2010,0,0,512,4.780538255916539
Sweden,S,S,NA,NA,NA,NA,NA,2014,31,0,2014,0,0,828,5.416247449761384
Sweden,SD,SD,NA,NA,NA,NA,NA,2010,5.7,0,2010,0,0,512,4.780538255916539
Sweden,SD,SD,NA,NA,NA,NA,NA,2014,12.9,0,2014,0,0,828,5.416247449761384
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1948,6.3,0,1948,0,0,431,3.3447109250058844
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1952,4.3,0,1952,0,0,234,3.266996960068046
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1956,5,0,1956,0,0,450,3.3768097589898294
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1958,3.4,0,1958,0,0,251,3.3125964793724614
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1960,4.5,0,1960,0,0,295,3.258862884982199
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1964,5.2,0,1964,0,0,41,3.4242889716918725
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1968,3,1,1968,0,0,655,3.184182123847596
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1970,4.8,0,1970,0,0,258,3.485298147731389
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1973,5.3,0,1973,0,0,215,3.502289628552653
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1976,4.8,0,1976,0,0,262,3.5769025106603607
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1979,5.6,0,1979,0,0,473,3.633800204660754
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1982,5.6,0,1982,0,0,175,3.3906810523520705
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1985,5.3,0,1985,0,0,48,3.523980702764826
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1988,5.8,0,1988,0,0,428,3.921138132849458
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1991,4.5,1,1991,0,0,472,4.579436393968731
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1994,6.2,0,1994,0,0,412,3.6399110155438006
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,1998,12,0,1998,0,0,33,4.525266037446017
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,2002,8.4,0,2002,0,0,156,4.497566469215115
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,2006,5.9,0,2006,0,0,629,4.650669903892055
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,2010,5.6,0,2010,0,0,512,4.780538255916539
Sweden,"V (SKP, VKP)",V,SKP,VKP,NA,NA,NA,2014,5.7,0,2014,0,0,828,5.416247449761384
Switzerland,BDP,BDP,NA,NA,NA,NA,NA,2011,5.4,0,2011,0,1,779,6.379269122405443
Switzerland,BDP,BDP,NA,NA,NA,NA,NA,2015,4.1,0,2015,0,1,995,5.829238936986483
Switzerland,CSPOW,CSPOW,NA,NA,NA,NA,NA,2015,0.4,0,2015,0,0,995,5.829238936986483
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1947,21.2,0,1947,0,1,684,5.335909568983592
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1951,22.5,0,1951,0,1,21,5.102436192901031
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1955,23.2,0,1955,0,1,30,4.995737409279718
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1959,23.3,1,1959,0,1,674,5.043430241913724
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1963,23.4,0,1963,0,1,108,5.002434047786997
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1967,22.1,0,1967,0,1,373,5.5465221473609745
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1971,20.5,0,1971,0,1,176,6.169917699083524
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1975,20.6,0,1975,0,1,371,6.009417834693663
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1979,21.5,0,1979,0,1,435,5.561632366049554
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1983,20.2,0,1983,0,1,631,6.167209741886699
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1987,19.7,0,1987,0,1,358,7.0063186642272655
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1991,18.3,0,1991,0,1,521,7.475957714146666
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1995,16.8,0,1995,0,1,105,6.936068462767247
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,1999,15.8,0,1999,0,1,427,5.918788043520783
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,2003,14.4,0,2003,0,1,206,5.514504853920282
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,2007,14.6,0,2007,0,1,310,5.62070932397263
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,2011,12.3,0,2011,0,1,779,6.379269122405443
Switzerland,"CVP (KVP, KCVP)",CVP,KVP,KCVP,NA,NA,NA,2015,11.6,0,2015,0,1,995,5.829238936986483
Switzerland,EVP,EVP,NA,NA,NA,NA,NA,2015,1.9,0,2015,0,0,995,5.829238936986483
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1947,23,0,1947,0,1,684,5.335909568983592
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1951,24,0,1951,0,1,21,5.102436192901031
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1955,23.3,0,1955,0,1,30,4.995737409279718
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1959,23.7,0,1959,0,1,674,5.043430241913724
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1963,24,0,1963,0,1,108,5.002434047786997
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1967,23.2,0,1967,0,1,373,5.5465221473609745
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1971,21.7,0,1971,0,1,176,6.169917699083524
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1975,22.2,0,1975,0,1,371,6.009417834693663
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1979,24.1,0,1979,0,1,435,5.561632366049554
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1983,23.3,0,1983,0,1,631,6.167209741886699
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1987,22.9,0,1987,0,1,358,7.0063186642272655
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1991,21,0,1991,0,1,521,7.475957714146666
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1995,20.2,0,1995,0,1,105,6.936068462767247
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,1999,19.9,0,1999,0,1,427,5.918788043520783
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,2003,17.3,0,2003,0,1,206,5.514504853920282
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,2007,15.8,0,2007,0,1,310,5.62070932397263
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,2011,15.1,1,2011,0,1,779,6.379269122405443
Switzerland,FDP,FDP,NA,NA,NA,NA,NA,2015,16.4,0,2015,0,1,995,5.829238936986483
Switzerland,FPS (AP),FPS,AP,NA,NA,NA,NA,1987,2.6,0,1987,0,0,358,7.0063186642272655
Switzerland,FPS (AP),FPS,AP,NA,NA,NA,NA,1991,5.1,0,1991,0,0,521,7.475957714146666
Switzerland,FPS (AP),FPS,AP,NA,NA,NA,NA,1995,4,1,1995,0,0,105,6.936068462767247
Switzerland,FPS (AP),FPS,AP,NA,NA,NA,NA,1999,0.9,0,1999,0,0,427,5.918788043520783
Switzerland,FPS (AP),FPS,AP,NA,NA,NA,NA,2003,0.2,0,2003,0,0,206,5.514504853920282
Switzerland,FPS (AP),FPS,AP,NA,NA,NA,NA,2007,0.1,0,2007,0,0,310,5.62070932397263
Switzerland,GLP,GLP,NA,NA,NA,NA,NA,2007,1.4,0,2007,0,0,310,5.62070932397263
Switzerland,GLP,GLP,NA,NA,NA,NA,NA,2011,5.4,0,2011,0,0,779,6.379269122405443
Switzerland,GLP,GLP,NA,NA,NA,NA,NA,2015,4.6,0,2015,0,0,995,5.829238936986483
Switzerland,GPS,GPS,NA,NA,NA,NA,NA,1975,0.1,0,1975,0,0,371,6.009417834693663
Switzerland,GPS,GPS,NA,NA,NA,NA,NA,1979,0.6,0,1979,0,0,435,5.561632366049554
Switzerland,GPS,GPS,NA,NA,NA,NA,NA,1983,1.9,0,1983,0,0,631,6.167209741886699
Switzerland,GPS,GPS,NA,NA,NA,NA,NA,1987,4.9,0,1987,0,0,358,7.0063186642272655
Switzerland,GPS,GPS,NA,NA,NA,NA,NA,1991,6.1,0,1991,0,0,521,7.475957714146666
Switzerland,GPS,GPS,NA,NA,NA,NA,NA,1995,5,0,1995,0,0,105,6.936068462767247
Switzerland,GPS,GPS,NA,NA,NA,NA,NA,1999,5,0,1999,0,0,427,5.918788043520783
Switzerland,GPS,GPS,NA,NA,NA,NA,NA,2003,7.4,0,2003,0,0,206,5.514504853920282
Switzerland,GPS,GPS,NA,NA,NA,NA,NA,2007,9.6,0,2007,0,0,310,5.62070932397263
Switzerland,GPS,GPS,NA,NA,NA,NA,NA,2011,8.4,0,2011,0,0,779,6.379269122405443
Switzerland,GPS,GPS,NA,NA,NA,NA,NA,2015,7.1,0,2015,0,0,995,5.829238936986483
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1947,4.4,0,1947,0,0,684,5.335909568983592
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1951,5.1,0,1951,0,0,21,5.102436192901031
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1955,5.5,0,1955,0,0,30,4.995737409279718
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1959,5.5,0,1959,0,0,674,5.043430241913724
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1963,5,0,1963,0,0,108,5.002434047786997
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1967,9.1,0,1967,0,0,373,5.5465221473609745
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1971,7.6,0,1971,0,0,176,6.169917699083524
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1975,6.1,0,1975,0,0,371,6.009417834693663
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1979,4.1,0,1979,0,0,435,5.561632366049554
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1983,4,0,1983,0,0,631,6.167209741886699
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1987,4.2,0,1987,0,0,358,7.0063186642272655
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1991,2.8,0,1991,0,0,521,7.475957714146666
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1995,1.8,0,1995,0,0,105,6.936068462767247
Switzerland,LdU,LdU,NA,NA,NA,NA,NA,1999,0.7,0,1999,0,0,427,5.918788043520783
Switzerland,LEGA,LEGA,NA,NA,NA,NA,NA,2015,1,0,2015,0,0,995,5.829238936986483
Switzerland,MCR-MCG,MCR-MCG,NA,NA,NA,NA,NA,2015,0.3,0,2015,0,0,995,5.829238936986483
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1947,5.1,0,1947,0,0,684,5.335909568983592
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1951,2.7,0,1951,0,0,21,5.102436192901031
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1955,2.6,0,1955,0,0,30,4.995737409279718
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1959,2.7,0,1959,0,0,674,5.043430241913724
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1963,2.2,0,1963,0,0,108,5.002434047786997
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1967,2.9,0,1967,0,0,373,5.5465221473609745
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1971,2.6,0,1971,0,0,176,6.169917699083524
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1975,2.4,0,1975,0,0,371,6.009417834693663
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1979,2.1,0,1979,0,0,435,5.561632366049554
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1983,0.9,0,1983,0,0,631,6.167209741886699
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1987,0.8,0,1987,0,0,358,7.0063186642272655
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1991,0.8,0,1991,0,0,521,7.475957714146666
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1995,1.2,0,1995,0,0,105,6.936068462767247
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,1999,1,0,1999,0,0,427,5.918788043520783
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,2003,0.7,0,2003,0,0,206,5.514504853920282
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,2007,0.7,0,2007,0,0,310,5.62070932397263
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,2011,0.5,0,2011,0,0,779,6.379269122405443
Switzerland,PdA,PdA,NA,NA,NA,NA,NA,2015,0.6,0,2015,0,0,995,5.829238936986483
Switzerland,SP,SP,NA,NA,NA,NA,NA,1947,26.2,0,1947,0,1,684,5.335909568983592
Switzerland,SP,SP,NA,NA,NA,NA,NA,1951,26,0,1951,0,1,21,5.102436192901031
Switzerland,SP,SP,NA,NA,NA,NA,NA,1955,27,0,1955,0,1,30,4.995737409279718
Switzerland,SP,SP,NA,NA,NA,NA,NA,1959,26.4,0,1959,0,0,674,5.043430241913724
Switzerland,SP,SP,NA,NA,NA,NA,NA,1963,26.6,0,1963,0,1,108,5.002434047786997
Switzerland,SP,SP,NA,NA,NA,NA,NA,1967,23.5,0,1967,0,1,373,5.5465221473609745
Switzerland,SP,SP,NA,NA,NA,NA,NA,1971,22.9,0,1971,0,1,176,6.169917699083524
Switzerland,SP,SP,NA,NA,NA,NA,NA,1975,24.6,0,1975,0,1,371,6.009417834693663
Switzerland,SP,SP,NA,NA,NA,NA,NA,1979,24.4,0,1979,0,1,435,5.561632366049554
Switzerland,SP,SP,NA,NA,NA,NA,NA,1983,22.8,0,1983,0,1,631,6.167209741886699
Switzerland,SP,SP,NA,NA,NA,NA,NA,1987,18.4,0,1987,0,1,358,7.0063186642272655
Switzerland,SP,SP,NA,NA,NA,NA,NA,1991,18.5,0,1991,0,1,521,7.475957714146666
Switzerland,SP,SP,NA,NA,NA,NA,NA,1995,21.8,0,1995,0,1,105,6.936068462767247
Switzerland,SP,SP,NA,NA,NA,NA,NA,1999,22.5,0,1999,0,1,427,5.918788043520783
Switzerland,SP,SP,NA,NA,NA,NA,NA,2003,23.3,0,2003,0,1,206,5.514504853920282
Switzerland,SP,SP,NA,NA,NA,NA,NA,2007,19.5,0,2007,0,1,310,5.62070932397263
Switzerland,SP,SP,NA,NA,NA,NA,NA,2011,18.7,0,2011,0,1,779,6.379269122405443
Switzerland,SP,SP,NA,NA,NA,NA,NA,2015,18.8,0,2015,0,1,995,5.829238936986483
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1947,12.1,0,1947,0,1,684,5.335909568983592
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1951,12.6,0,1951,0,1,21,5.102436192901031
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1955,12.1,0,1955,0,1,30,4.995737409279718
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1959,11.6,0,1959,0,1,674,5.043430241913724
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1963,11.4,0,1963,0,1,108,5.002434047786997
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1967,11,0,1967,0,1,373,5.5465221473609745
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1971,11.1,1,1971,0,1,176,6.169917699083524
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1975,9.9,0,1975,0,1,371,6.009417834693663
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1979,11.6,0,1979,0,1,435,5.561632366049554
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1983,11.1,0,1983,0,1,631,6.167209741886699
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1987,11,0,1987,0,1,358,7.0063186642272655
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1991,11.9,0,1991,0,1,521,7.475957714146666
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1995,14.9,0,1995,0,1,105,6.936068462767247
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,1999,22.5,0,1999,0,1,427,5.918788043520783
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,2003,26.6,0,2003,0,1,206,5.514504853920282
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,2007,29,0,2007,0,1,310,5.62070932397263
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,2011,26.6,0,2011,0,1,779,6.379269122405443
Switzerland,SVP (Small Trade and Citizens' Party),SVP,Small Trade and Citizens' Party,NA,NA,NA,NA,2015,29.4,0,2015,0,1,995,5.829238936986483
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1945,36.2,0,1945,1,1,609,2.7087329833604437
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1950,40,0,1950,0,0,625,2.625867695152159
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1951,44.3,0,1951,0,0,102,2.295856432203185
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1955,49.7,0,1955,1,1,678,2.1594167879773134
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1959,46.6,0,1959,1,1,161,2.42418072124677
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1964,42.2,0,1964,1,1,223,2.596444954579377
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1966,41.3,0,1966,0,0,583,2.4554218222581627
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1970,46.4,0,1970,0,0,311,2.462932886804817
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1974,37.8,0,1974,1,1,568,3.1414928463562912
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1974.1,35.8,0,1974.1,0,0,40,3.1615155132044075
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1979,43.9,0,1979,0,0,243,2.86470569367979
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1983,42.4,0,1983,1,1,290,3.1176102948834643
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1987,42.3,0,1987,1,1,490,3.0754279499873567
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1992,41.9,0,1992,1,1,514,3.0669954579260166
United Kingdom,CON,CON,NA,NA,NA,NA,NA,1997,30.6,0,1997,1,1,315,3.2386305667205697
United Kingdom,CON,CON,NA,NA,NA,NA,NA,2001,31.7,0,2001,0,0,208,3.3298042730084907
United Kingdom,CON,CON,NA,NA,NA,NA,NA,2005,32.3,0,2005,0,0,233,3.6073940125225032
United Kingdom,CON,CON,NA,NA,NA,NA,NA,2010,36.1,0,2010,0,0,582,3.7333151120147035
United Kingdom,CON,CON,NA,NA,NA,NA,NA,2015,36.9,0,2015,1,1,856,3.92930398275183
United Kingdom,CON,CON,NA,NA,NA,NA,NA,2017,42.4,0,2017,1,1,1013,2.882496479065342
United Kingdom,DUP,DUP,NA,NA,NA,NA,NA,1974,0.2,0,1974,0,0,568,3.1414928463562912
United Kingdom,DUP,DUP,NA,NA,NA,NA,NA,1974.1,0.2,0,1974.1,0,0,40,3.1615155132044075
United Kingdom,DUP,DUP,NA,NA,NA,NA,NA,1979,0.3,0,1979,0,0,243,2.86470569367979
